Date,Average Discount,Year,Month,Day,Week Day,Week End,Hijri Dates,eid ul fitr,eid ul Adha,Muharrum,Wheat Harvest,Cotton Harvest,brand t140p,brand v177j,brand T75q,brand w32S,brand G56h
2017-04-01,21,2017,4,1,0,1,74,0,0,0,1,0,0,0,0,0,0
2017-04-02,0,2017,4,2,0,1,75,0,0,0,1,0,1,0,0,0,0
2017-04-03,0,2017,4,3,1,0,76,0,0,0,1,0,1,0,0,0,0
2017-04-04,0,2017,4,4,1,0,77,0,0,0,1,0,0,0,0,0,0
2017-04-06,0,2017,4,6,1,0,79,0,0,0,1,0,0,0,0,0,0
2017-04-07,0,2017,4,7,1,0,710,0,0,0,1,0,0,0,0,0,0
2017-04-08,0,2017,4,8,0,1,711,0,0,0,1,0,0,0,0,0,0
2017-04-09,0,2017,4,9,0,1,712,0,0,0,1,0,0,0,1,0,0
2017-04-10,0,2017,4,10,1,0,713,0,0,0,1,0,0,0,0,0,0
2017-04-11,0,2017,4,11,1,0,714,0,0,0,1,0,0,0,1,0,0
2017-04-12,0,2017,4,12,1,0,715,0,0,0,1,0,0,0,0,0,0
2017-04-13,0,2017,4,13,1,0,716,0,0,0,1,0,0,0,0,0,0
2017-04-14,0,2017,4,14,1,0,717,0,0,0,1,0,0,1,0,0,0
2017-04-16,0,2017,4,16,0,1,719,0,0,0,1,0,0,0,0,0,0
2017-04-17,0,2017,4,17,1,0,720,0,0,0,1,0,0,0,0,0,0
2017-04-18,0,2017,4,18,1,0,721,0,0,0,1,0,0,0,0,0,0
2017-04-19,0,2017,4,19,1,0,722,0,0,0,1,0,0,0,0,0,0
2017-04-20,0,2017,4,20,1,0,723,0,0,0,1,0,0,0,0,0,0
2017-04-21,0,2017,4,21,1,0,724,0,0,0,1,0,0,0,0,0,0
2017-04-23,0,2017,4,23,0,1,726,0,0,0,1,0,0,0,0,0,0
2017-04-24,0,2017,4,24,1,0,727,0,0,0,1,0,0,0,0,0,0
2017-04-25,0,2017,4,25,1,0,728,0,0,0,1,0,0,0,0,0,0
2017-04-26,0,2017,4,26,1,0,729,0,0,0,1,0,0,0,0,0,0
2017-04-27,0,2017,4,27,1,0,81,0,0,0,1,0,0,0,0,0,0
2017-04-28,0,2017,4,28,1,0,82,0,0,0,1,0,0,0,0,0,0
2017-04-29,0,2017,4,29,0,1,83,0,0,0,1,0,0,1,0,0,0
2017-04-30,0,2017,4,30,0,1,84,0,0,0,1,0,0,0,0,0,0
2017-05-01,0,2017,5,1,1,0,85,0,0,0,1,0,1,0,0,0,0
2017-05-03,0,2017,5,3,1,0,87,0,0,0,1,0,0,0,0,0,0
2017-05-04,0,2017,5,4,1,0,88,0,0,0,1,0,0,-1,0,0,0
2017-05-05,0,2017,5,5,1,0,89,0,0,0,1,0,0,0,0,0,0
2017-05-06,0,2017,5,6,0,1,810,0,0,0,1,0,2,0,0,0,0
2017-05-07,0,2017,5,7,0,1,811,0,0,0,1,0,0,0,0,0,0
2017-05-08,0,2017,5,8,1,0,812,0,0,0,1,0,0,0,0,0,0
2017-05-09,20,2017,5,9,1,0,813,0,0,0,1,0,0,0,0,0,0
2017-05-10,0,2017,5,10,1,0,814,0,0,0,1,0,0,0,0,0,0
2017-05-11,0,2017,5,11,1,0,815,0,0,0,1,0,0,0,0,0,0
2017-05-12,0,2017,5,12,1,0,816,0,0,0,1,0,0,0,0,0,0
2017-05-13,0,2017,5,13,0,1,817,0,0,0,1,0,0,0,0,0,0
2017-05-14,0,2017,5,14,0,1,818,0,0,0,1,0,0,0,0,0,0
2017-05-15,0,2017,5,15,1,0,819,0,0,0,1,0,0,0,0,0,0
2017-05-16,0,2017,5,16,1,0,820,0,0,0,1,0,0,0,0,0,0
2017-05-17,0,2017,5,17,1,0,821,0,0,0,1,0,0,0,0,0,0
2017-05-18,0,2017,5,18,1,0,822,0,0,0,1,0,0,0,0,0,0
2017-05-19,0,2017,5,19,1,0,823,0,0,0,1,0,0,0,0,0,0
2017-05-20,0,2017,5,20,0,1,824,0,0,0,1,0,0,0,0,0,0
2017-05-21,0,2017,5,21,0,1,825,0,0,0,1,0,0,0,0,0,0
2017-05-22,20,2017,5,22,1,0,826,0,0,0,1,0,0,0,0,0,0
2017-05-23,0,2017,5,23,1,0,827,0,0,0,1,0,0,0,0,0,0
2017-05-24,0,2017,5,24,1,0,828,0,0,0,1,0,0,0,0,0,0
2017-05-25,25,2017,5,25,1,0,829,0,0,0,1,0,0,0,0,0,0
2017-05-26,0,2017,5,26,1,0,830,0,0,0,1,0,0,0,0,0,0
2017-05-27,0,2017,5,27,0,1,91,0,0,0,1,0,0,0,0,0,0
2017-05-28,15,2017,5,28,0,1,92,0,0,0,1,0,0,0,0,0,0
2017-05-29,0,2017,5,29,1,0,93,0,0,0,1,0,0,0,0,0,0
2017-05-30,0,2017,5,30,1,0,94,0,0,0,1,0,0,0,0,0,0
2017-05-31,20,2017,5,31,1,0,95,0,0,0,1,0,0,0,0,0,0
2017-06-01,0,2017,6,1,1,0,96,0,0,0,0,0,0,0,0,0,0
2017-06-03,0,2017,6,3,0,1,98,0,0,0,0,0,0,0,0,0,0
2017-06-04,20,2017,6,4,0,1,99,0,0,0,0,0,0,0,0,0,0
2017-06-05,0,2017,6,5,1,0,910,0,0,0,0,0,0,0,0,0,0
2017-06-06,0,2017,6,6,1,0,911,0,0,0,0,0,0,0,0,0,0
2017-06-07,20,2017,6,7,1,0,912,0,0,0,0,0,0,0,0,0,0
2017-06-08,0,2017,6,8,1,0,913,0,0,0,0,0,0,0,0,0,0
2017-06-09,0,2017,6,9,1,0,914,0,0,0,0,0,0,0,0,0,0
2017-06-10,20,2017,6,10,0,1,915,0,0,0,0,0,0,0,0,0,0
2017-06-11,0,2017,6,11,0,1,916,0,0,0,0,0,0,0,0,0,0
2017-06-12,20,2017,6,12,1,0,917,1,0,0,0,0,0,0,0,0,0
2017-06-13,0,2017,6,13,1,0,918,1,0,0,0,0,1,0,0,0,0
2017-06-14,0,2017,6,14,1,0,919,1,0,0,0,0,0,0,0,0,0
2017-06-15,0,2017,6,15,1,0,920,1,0,0,0,0,0,0,0,0,0
2017-06-16,20,2017,6,16,1,0,921,1,0,0,0,0,0,0,1,0,0
2017-06-17,0,2017,6,17,0,1,922,1,0,0,0,0,0,0,0,0,0
2017-06-18,0,2017,6,18,0,1,923,1,0,0,0,0,0,0,0,0,0
2017-06-19,0,2017,6,19,1,0,924,1,0,0,0,0,0,0,1,0,0
2017-06-20,0,2017,6,20,1,0,925,1,0,0,0,0,0,0,0,0,0
2017-06-21,0,2017,6,21,1,0,926,1,0,0,0,0,0,0,0,0,0
2017-06-22,0,2017,6,22,1,0,927,1,0,0,0,0,1,0,0,0,0
2017-06-23,0,2017,6,23,1,0,928,1,0,0,0,0,0,0,0,0,0
2017-06-24,20,2017,6,24,0,1,929,1,0,0,0,0,0,0,1,0,0
2017-06-25,0,2017,6,25,0,1,101,1,0,0,0,0,3,0,0,0,0
2017-06-26,0,2017,6,26,1,0,102,1,0,0,0,0,0,0,0,0,0
2017-06-28,0,2017,6,28,1,0,104,0,0,0,0,0,0,0,0,0,0
2017-06-29,0,2017,6,29,1,0,105,0,0,0,0,0,0,0,0,0,0
2017-06-30,0,2017,6,30,1,0,106,0,0,0,0,0,0,0,0,0,0
2017-07-01,0,2017,7,1,0,1,107,0,0,0,0,0,0,0,0,0,0
2017-07-02,0,2017,7,2,0,1,108,0,0,0,0,0,0,0,0,0,0
2017-07-03,0,2017,7,3,1,0,109,0,0,0,0,0,0,0,0,0,0
2017-07-04,20,2017,7,4,1,0,1010,0,0,0,0,0,0,0,0,0,0
2017-07-05,0,2017,7,5,1,0,1011,0,0,0,0,0,0,0,0,0,0
2017-07-06,0,2017,7,6,1,0,1012,0,0,0,0,0,0,0,0,0,0
2017-07-07,0,2017,7,7,1,0,1013,0,0,0,0,0,0,0,0,0,0
2017-07-08,0,2017,7,8,0,1,1014,0,0,0,0,0,0,0,0,0,0
2017-07-09,0,2017,7,9,0,1,1015,0,0,0,0,0,0,0,1,0,0
2017-07-10,0,2017,7,10,1,0,1016,0,0,0,0,0,0,0,0,0,0
2017-07-11,0,2017,7,11,1,0,1017,0,0,0,0,0,1,0,1,0,0
2017-07-12,0,2017,7,12,1,0,1018,0,0,0,0,0,0,2,1,0,0
2017-07-13,0,2017,7,13,1,0,1019,0,0,0,0,0,0,0,1,0,0
2017-07-14,0,2017,7,14,1,0,1020,0,0,0,0,0,0,0,0,0,0
2017-07-15,0,2017,7,15,0,1,1021,0,0,0,0,0,0,0,0,0,0
2017-07-16,0,2017,7,16,0,1,1022,0,0,0,0,0,0,0,0,0,0
2017-07-17,0,2017,7,17,1,0,1023,0,0,0,0,0,0,0,0,0,0
2017-07-18,50,2017,7,18,1,0,1024,0,0,0,0,0,0,0,0,0,0
2017-07-19,0,2017,7,19,1,0,1025,0,0,0,0,0,1,0,0,0,0
2017-07-20,0,2017,7,20,1,0,1026,0,0,0,0,0,0,0,0,0,0
2017-07-21,0,2017,7,21,1,0,1027,0,0,0,0,0,0,0,0,0,0
2017-07-22,0,2017,7,22,0,1,1028,0,0,0,0,0,0,0,0,0,0
2017-07-23,0,2017,7,23,0,1,1029,0,0,0,0,0,0,0,0,0,0
2017-07-24,0,2017,7,24,1,0,111,0,0,0,0,0,0,0,0,0,0
2017-07-25,0,2017,7,25,1,0,112,0,0,0,0,0,0,0,0,0,0
2017-07-26,0,2017,7,26,1,0,113,0,0,0,0,0,0,0,0,0,0
2017-07-27,0,2017,7,27,1,0,114,0,0,0,0,0,0,0,0,0,0
2017-07-28,0,2017,7,28,1,0,115,0,0,0,0,0,0,0,0,0,0
2017-07-29,0,2017,7,29,0,1,116,0,0,0,0,0,0,0,0,0,0
2017-07-30,0,2017,7,30,0,1,117,0,0,0,0,0,0,0,0,0,0
2017-07-31,0,2017,7,31,1,0,118,0,0,0,0,0,0,0,0,0,0
2017-08-01,0,2017,8,1,1,0,119,0,0,0,0,0,0,0,0,0,0
2017-08-02,0,2017,8,2,1,0,1110,0,0,0,0,0,0,0,0,0,0
2017-08-03,0,2017,8,3,1,0,1111,0,0,0,0,0,0,0,0,0,0
2017-08-04,0,2017,8,4,1,0,1112,0,0,0,0,0,0,0,0,0,0
2017-08-05,0,2017,8,5,0,1,1113,0,0,0,0,0,0,0,0,0,0
2017-08-06,0,2017,8,6,0,1,1114,0,0,0,0,0,0,0,0,0,0
2017-08-07,0,2017,8,7,1,0,1115,0,0,0,0,0,0,0,0,0,0
2017-08-08,50,2017,8,8,1,0,1116,0,0,0,0,0,0,0,0,0,0
2017-08-09,0,2017,8,9,1,0,1117,0,0,0,0,0,0,0,0,0,0
2017-08-10,0,2017,8,10,1,0,1118,0,0,0,0,0,1,0,1,0,0
2017-08-11,0,2017,8,11,1,0,1119,0,0,0,0,0,0,0,0,0,0
2017-08-12,0,2017,8,12,0,1,1120,0,0,0,0,0,0,0,0,0,0
2017-08-13,0,2017,8,13,0,1,1121,0,0,0,0,0,0,0,0,0,0
2017-08-14,0,2017,8,14,1,0,1122,0,0,0,0,0,0,0,0,0,0
2017-08-15,0,2017,8,15,1,0,1123,0,0,0,0,0,0,0,0,0,0
2017-08-16,0,2017,8,16,1,0,1124,0,0,0,0,0,0,0,0,0,0
2017-08-17,0,2017,8,17,1,0,1125,0,0,0,0,0,0,0,0,0,0
2017-08-18,0,2017,8,18,1,0,1126,0,0,0,0,0,0,0,0,0,0
2017-08-19,0,2017,8,19,0,1,1127,0,0,0,0,0,0,0,0,0,0
2017-08-20,0,2017,8,20,0,1,1128,0,0,0,0,0,0,0,0,0,0
2017-08-21,0,2017,8,21,1,0,1129,0,0,0,0,0,0,0,0,0,0
2017-08-22,0,2017,8,22,1,0,1130,0,0,0,0,0,0,0,0,0,0
2017-08-23,0,2017,8,23,1,0,121,0,0,0,0,0,0,1,0,0,0
2017-08-24,0,2017,8,24,1,0,122,0,0,0,0,0,0,0,0,0,0
2017-08-25,0,2017,8,25,1,0,123,0,0,0,0,0,0,1,0,0,0
2017-08-26,20,2017,8,26,0,1,124,0,0,0,0,0,0,0,1,0,0
2017-08-27,0,2017,8,27,0,1,125,0,1,0,0,0,0,0,0,0,0
2017-08-28,0,2017,8,28,1,0,126,0,1,0,0,0,0,0,0,0,0
2017-08-29,0,2017,8,29,1,0,127,0,1,0,0,0,0,0,0,0,0
2017-08-30,0,2017,8,30,1,0,128,0,1,0,0,0,0,0,0,0,0
2017-08-31,0,2017,8,31,1,0,129,0,1,0,0,0,0,0,0,0,0
2017-09-01,0,2017,9,1,1,0,1210,0,1,0,0,0,0,0,0,0,0
2017-09-02,0,2017,9,2,0,1,1211,0,1,0,0,0,0,0,0,0,0
2017-09-04,50,2017,9,4,1,0,1213,0,0,0,0,0,0,0,0,0,0
2017-09-05,0,2017,9,5,1,0,1214,0,0,0,0,0,1,0,0,0,0
2017-09-06,0,2017,9,6,1,0,1215,0,0,0,0,0,0,0,1,0,0
2017-09-07,0,2017,9,7,1,0,1216,0,0,0,0,0,0,0,0,0,0
2017-09-08,0,2017,9,8,1,0,1217,0,0,0,0,0,0,0,0,0,0
2017-09-09,0,2017,9,9,0,1,1218,0,0,0,0,0,1,0,0,0,0
2017-09-10,0,2017,9,10,0,1,1219,0,0,0,0,0,0,0,0,0,0
2017-09-11,0,2017,9,11,1,0,1220,0,0,0,0,0,0,0,0,0,0
2017-09-12,50,2017,9,12,1,0,1221,0,0,0,0,0,0,0,0,0,0
2017-09-13,0,2017,9,13,1,0,1222,0,0,0,0,0,0,0,1,0,0
2017-09-14,0,2017,9,14,1,0,1223,0,0,0,0,0,1,0,2,0,0
2017-09-15,0,2017,9,15,1,0,1224,0,0,0,0,0,0,0,0,0,0
2017-09-16,0,2017,9,16,0,1,1225,0,0,0,0,0,0,0,0,0,0
2017-09-17,0,2017,9,17,0,1,1226,0,0,0,0,0,0,0,0,0,0
2017-09-18,0,2017,9,18,1,0,1227,0,0,0,0,0,0,0,0,0,0
2017-09-19,0,2017,9,19,1,0,1228,0,0,0,0,0,0,0,0,0,0
2017-09-20,0,2017,9,20,1,0,1229,0,0,0,0,0,0,0,0,0,0
2017-09-21,0,2017,9,21,1,0,11,0,0,0,0,0,0,0,0,0,0
2017-09-22,0,2017,9,22,1,0,12,0,0,0,0,0,0,0,0,0,0
2017-09-23,0,2017,9,23,0,1,13,0,0,0,0,0,0,0,0,0,0
2017-09-24,50,2017,9,24,0,1,14,0,0,0,0,0,1,0,0,0,0
2017-09-25,0,2017,9,25,1,0,15,0,0,0,0,0,0,0,0,0,0
2017-09-26,0,2017,9,26,1,0,16,0,0,0,0,0,0,0,0,0,0
2017-09-27,0,2017,9,27,1,0,17,0,0,0,0,0,0,0,0,0,0
2017-09-28,0,2017,9,28,1,0,18,0,0,0,0,0,0,0,0,0,0
2017-09-29,50,2017,9,29,1,0,19,0,0,0,0,0,0,0,0,0,0
2017-10-02,0,2017,10,2,1,0,112,0,0,0,0,1,0,0,0,0,0
2017-10-03,0,2017,10,3,1,0,113,0,0,0,0,1,0,0,0,0,0
2017-10-04,0,2017,10,4,1,0,114,0,0,0,0,1,0,0,0,0,0
2017-10-05,0,2017,10,5,1,0,115,0,0,0,0,1,1,0,0,0,0
2017-10-06,0,2017,10,6,1,0,116,0,0,0,0,1,0,0,0,0,0
2017-10-07,0,2017,10,7,0,1,117,0,0,0,0,1,1,0,0,0,0
2017-10-08,0,2017,10,8,0,1,118,0,0,0,0,1,1,0,0,0,0
2017-10-09,0,2017,10,9,1,0,119,0,0,0,0,1,1,0,1,0,0
2017-10-10,50,2017,10,10,1,0,120,0,0,0,0,1,1,0,0,0,0
2017-10-11,0,2017,10,11,1,0,121,0,0,0,0,1,2,0,0,0,0
2017-10-12,0,2017,10,12,1,0,122,0,0,0,0,1,0,0,0,0,0
2017-10-13,0,2017,10,13,1,0,123,0,0,0,0,1,0,0,0,0,0
2017-10-14,0,2017,10,14,0,1,124,0,0,0,0,1,0,0,0,0,0
2017-10-15,0,2017,10,15,0,1,125,0,0,0,0,1,0,0,0,0,0
2017-10-16,0,2017,10,16,1,0,126,0,0,0,0,1,0,0,0,0,0
2017-10-17,50,2017,10,17,1,0,127,0,0,0,0,1,0,0,0,0,0
2017-10-18,0,2017,10,18,1,0,128,0,0,0,0,1,0,0,0,0,0
2017-10-19,0,2017,10,19,1,0,129,0,0,0,0,1,0,0,0,0,0
2017-10-20,0,2017,10,20,1,0,130,0,0,0,0,1,0,0,0,0,0
2017-10-21,0,2017,10,21,0,1,21,0,0,0,0,1,1,0,0,0,0
2017-10-22,0,2017,10,22,0,1,22,0,0,0,0,1,0,0,0,0,0
2017-10-23,0,2017,10,23,1,0,23,0,0,0,0,1,0,0,0,0,0
2017-10-24,0,2017,10,24,1,0,24,0,0,0,0,1,0,0,0,0,0
2017-10-25,0,2017,10,25,1,0,25,0,0,0,0,1,0,0,0,0,0
2017-10-26,0,2017,10,26,1,0,26,0,0,0,0,1,0,0,0,0,0
2017-10-27,0,2017,10,27,1,0,27,0,0,0,0,1,0,0,0,0,0
2017-10-28,0,2017,10,28,0,1,28,0,0,0,0,1,1,0,0,0,0
2017-10-29,0,2017,10,29,0,1,29,0,0,0,0,1,1,1,0,0,0
2017-10-30,0,2017,10,30,1,0,210,0,0,0,0,1,1,0,0,0,0
2017-10-31,0,2017,10,31,1,0,211,0,0,0,0,1,0,0,0,0,0
2017-11-01,0,2017,11,1,1,0,212,0,0,0,0,1,0,0,0,0,0
2017-11-02,0,2017,11,2,1,0,213,0,0,0,0,1,0,0,0,0,0
2017-11-03,0,2017,11,3,1,0,214,0,0,0,0,1,0,0,0,0,0
2017-11-04,20,2017,11,4,0,1,215,0,0,0,0,1,0,0,0,0,0
2017-11-05,20,2017,11,5,0,1,216,0,0,0,0,1,0,0,0,0,0
2017-11-06,0,2017,11,6,1,0,217,0,0,0,0,1,0,0,0,0,0
2017-11-07,50,2017,11,7,1,0,218,0,0,0,0,1,0,0,0,0,0
2017-11-08,0,2017,11,8,1,0,219,0,0,0,0,1,0,0,0,0,0
2017-11-09,0,2017,11,9,1,0,220,0,0,0,0,1,0,0,0,0,0
2017-11-10,20,2017,11,10,1,0,221,0,0,0,0,1,0,0,0,0,0
2017-11-11,20,2017,11,11,0,1,222,0,0,0,0,1,0,0,0,0,0
2017-11-12,20,2017,11,12,0,1,223,0,0,0,0,1,0,0,1,0,0
2017-11-14,0,2017,11,14,1,0,225,0,0,0,0,1,0,0,0,0,0
2017-11-15,20,2017,11,15,1,0,226,0,0,0,0,1,0,0,0,0,0
2017-11-16,20,2017,11,16,1,0,227,0,0,0,0,1,0,0,0,0,0
2017-11-17,20,2017,11,17,1,0,228,0,0,0,0,1,0,0,0,0,0
2017-11-18,20,2017,11,18,0,1,229,0,0,0,0,1,0,0,0,0,0
2017-11-19,20,2017,11,19,0,1,31,0,0,0,0,1,0,0,0,0,0
2017-11-20,0,2017,11,20,1,0,32,0,0,0,0,1,0,0,0,0,0
2017-11-21,20,2017,11,21,1,0,33,0,0,0,0,1,0,0,1,0,0
2017-11-22,28,2017,11,22,1,0,34,0,0,0,0,1,0,0,0,0,0
2017-11-23,20,2017,11,23,1,0,35,0,0,0,0,1,0,0,1,0,0
2017-11-24,32,2017,11,24,1,0,36,0,0,0,0,1,0,0,1,0,0
2017-11-25,32,2017,11,25,0,1,37,0,0,0,0,1,2,0,0,0,0
2017-11-26,32,2017,11,26,0,1,38,0,0,0,0,1,4,0,1,0,0
2017-11-27,20,2017,11,27,1,0,39,0,0,0,0,1,0,0,0,0,0
2017-11-28,33,2017,11,28,1,0,310,0,0,0,0,1,0,0,0,0,0
2017-11-29,20,2017,11,29,1,0,311,0,0,0,0,1,0,0,0,0,0
2017-11-30,20,2017,11,30,1,0,312,0,0,0,0,1,0,0,0,0,0
2017-12-01,22,2017,12,1,1,0,313,0,0,0,0,0,0,0,0,0,0
2017-12-02,20,2017,12,2,0,1,314,0,0,0,0,0,1,0,0,0,0
2017-12-03,20,2017,12,3,0,1,315,0,0,0,0,0,1,0,0,0,0
2017-12-04,20,2017,12,4,1,0,316,0,0,0,0,0,1,0,0,0,0
2017-12-05,49,2017,12,5,1,0,317,0,0,0,0,0,0,0,0,0,0
2017-12-06,0,2017,12,6,1,0,318,0,0,0,0,0,0,0,0,0,0
2017-12-07,0,2017,12,7,1,0,319,0,0,0,0,0,0,1,0,0,0
2017-12-08,20,2017,12,8,1,0,320,0,0,0,0,0,0,0,0,0,0
2017-12-09,0,2017,12,9,0,1,321,0,0,0,0,0,0,0,0,0,0
2017-12-10,20,2017,12,10,0,1,322,0,0,0,0,0,0,0,0,0,0
2017-12-11,0,2017,12,11,1,0,323,0,0,0,0,0,0,0,0,0,0
2017-12-12,20,2017,12,12,1,0,324,0,0,0,0,0,0,0,3,0,0
2017-12-13,20,2017,12,13,1,0,325,0,0,0,0,0,0,0,0,0,0
2017-12-14,33,2017,12,14,1,0,326,0,0,0,0,0,0,0,0,0,0
2017-12-15,0,2017,12,15,1,0,327,0,0,0,0,0,0,0,0,0,0
2017-12-16,20,2017,12,16,0,1,328,0,0,0,0,0,1,0,0,0,0
2017-12-17,0,2017,12,17,0,1,329,0,0,0,0,0,0,0,0,0,0
2017-12-18,20,2017,12,18,1,0,330,0,0,0,0,0,0,0,0,0,0
2017-12-19,20,2017,12,19,1,0,41,0,0,0,0,0,2,0,0,0,0
2017-12-20,20,2017,12,20,1,0,42,0,0,0,0,0,0,0,0,0,0
2017-12-21,20,2017,12,21,1,0,43,0,0,0,0,0,1,1,-2,1,0
2017-12-22,20,2017,12,22,1,0,44,0,0,0,0,0,0,2,0,0,0
2017-12-23,0,2017,12,23,0,1,45,0,0,0,0,0,0,0,0,0,0
2017-12-24,0,2017,12,24,0,1,46,0,0,0,0,0,0,1,0,0,0
2017-12-25,20,2017,12,25,1,0,47,0,0,0,0,0,1,0,0,1,0
2017-12-26,25,2017,12,26,1,0,48,0,0,0,0,0,0,0,1,0,0
2017-12-27,20,2017,12,27,1,0,49,0,0,0,0,0,0,0,0,0,0
2017-12-28,20,2017,12,28,1,0,410,0,0,0,0,0,0,0,0,0,0
2017-12-29,20,2017,12,29,1,0,411,0,0,0,0,0,1,0,0,0,0
2017-12-30,0,2017,12,30,0,1,412,0,0,0,0,0,1,0,0,0,0
2017-12-31,0,2017,12,31,0,1,413,0,0,0,0,0,0,0,0,0,0
2018-01-01,20,2018,1,1,1,0,412,0,0,0,0,0,0,0,0,0,0
2018-01-02,0,2018,1,2,1,0,413,0,0,0,0,0,0,0,0,0,0
2018-01-03,20,2018,1,3,1,0,414,0,0,0,0,0,0,0,0,0,0
2018-01-04,20,2018,1,4,1,0,415,0,0,0,0,0,0,0,0,0,0
2018-01-05,0,2018,1,5,1,0,416,0,0,0,0,0,0,0,0,0,0
2018-01-06,28,2018,1,6,0,1,417,0,0,0,0,0,1,0,0,0,0
2018-01-07,0,2018,1,7,0,1,418,0,0,0,0,0,0,0,0,0,0
2018-01-08,0,2018,1,8,1,0,419,0,0,0,0,0,0,0,0,0,0
2018-01-09,20,2018,1,9,1,0,420,0,0,0,0,0,0,0,0,0,0
2018-01-10,20,2018,1,10,1,0,421,0,0,0,0,0,0,0,0,0,0
2018-01-11,0,2018,1,11,1,0,422,0,0,0,0,0,0,0,0,0,0
2018-01-12,0,2018,1,12,1,0,423,0,0,0,0,0,0,0,0,0,0
2018-01-13,20,2018,1,13,0,1,424,0,0,0,0,0,0,0,0,0,0
2018-01-14,0,2018,1,14,0,1,425,0,0,0,0,0,0,0,0,0,0
2018-01-15,0,2018,1,15,1,0,426,0,0,0,0,0,1,0,0,0,0
2018-01-16,20,2018,1,16,1,0,427,0,0,0,0,0,0,0,0,0,0
2018-01-17,0,2018,1,17,1,0,428,0,0,0,0,0,0,0,0,0,0
2018-01-18,0,2018,1,18,1,0,429,0,0,0,0,0,0,0,1,0,0
2018-01-19,20,2018,1,19,1,0,430,0,0,0,0,0,0,0,0,0,0
2018-01-20,20,2018,1,20,0,1,51,0,0,0,0,0,0,0,1,0,0
2018-01-21,0,2018,1,21,0,1,52,0,0,0,0,0,0,0,0,0,0
2018-01-22,20,2018,1,22,1,0,53,0,0,0,0,0,0,0,0,0,0
2018-01-23,20,2018,1,23,1,0,54,0,0,0,0,0,0,0,0,0,0
2018-01-24,0,2018,1,24,1,0,55,0,0,0,0,0,0,0,0,0,0
2018-01-25,0,2018,1,25,1,0,56,0,0,0,0,0,0,1,0,0,0
2018-01-26,20,2018,1,26,1,0,57,0,0,0,0,0,1,0,0,0,0
2018-01-27,26,2018,1,27,0,1,58,0,0,0,0,0,2,0,0,0,0
2018-01-28,20,2018,1,28,0,1,59,0,0,0,0,0,0,0,0,0,0
2018-01-29,0,2018,1,29,1,0,510,0,0,0,0,0,0,0,0,0,0
2018-01-30,0,2018,1,30,1,0,511,0,0,0,0,0,0,0,0,0,0
2018-01-31,20,2018,1,31,1,0,512,0,0,0,0,0,0,0,0,0,0
2018-02-01,20,2018,2,1,1,0,512,0,0,0,0,0,0,0,0,0,0
2018-02-02,20,2018,2,2,1,0,513,0,0,0,0,0,0,0,0,0,0
2018-02-03,0,2018,2,3,0,1,514,0,0,0,0,0,0,0,0,0,0
2018-02-04,20,2018,2,4,0,1,515,0,0,0,0,0,0,0,0,0,0
2018-02-05,20,2018,2,5,1,0,516,0,0,0,0,0,1,0,0,0,0
2018-02-06,20,2018,2,6,1,0,517,0,0,0,0,0,0,0,0,0,0
2018-02-07,20,2018,2,7,1,0,518,0,0,0,0,0,0,0,0,0,0
2018-02-08,0,2018,2,8,1,0,519,0,0,0,0,0,0,0,0,0,0
2018-02-09,0,2018,2,9,1,0,520,0,0,0,0,0,0,0,1,0,0
2018-02-10,20,2018,2,10,0,1,521,0,0,0,0,0,0,0,0,0,0
2018-02-11,20,2018,2,11,0,1,522,0,0,0,0,0,0,0,1,0,0
2018-02-12,20,2018,2,12,1,0,523,0,0,0,0,0,0,0,0,0,0
2018-02-13,20,2018,2,13,1,0,524,0,0,0,0,0,0,0,0,0,0
2018-02-14,0,2018,2,14,1,0,525,0,0,0,0,0,0,0,0,0,0
2018-02-15,20,2018,2,15,1,0,526,0,0,0,0,0,0,0,0,0,0
2018-02-16,20,2018,2,16,1,0,527,0,0,0,0,0,0,0,0,0,0
2018-02-17,0,2018,2,17,0,1,528,0,0,0,0,0,0,0,0,0,0
2018-02-18,20,2018,2,18,0,1,529,0,0,0,0,0,0,0,0,0,0
2018-02-19,20,2018,2,19,1,0,530,0,0,0,0,0,0,0,0,0,0
2018-02-20,20,2018,2,20,1,0,61,0,0,0,0,0,0,0,0,0,0
2018-02-21,20,2018,2,21,1,0,62,0,0,0,0,0,0,0,0,0,0
2018-02-22,20,2018,2,22,1,0,63,0,0,0,0,0,0,0,0,0,0
2018-02-23,0,2018,2,23,1,0,64,0,0,0,0,0,0,0,0,0,0
2018-02-24,0,2018,2,24,0,1,65,0,0,0,0,0,1,0,0,0,0
2018-02-25,0,2018,2,25,0,1,66,0,0,0,0,0,0,0,1,0,0
2018-02-26,20,2018,2,26,1,0,67,0,0,0,0,0,0,0,0,0,0
2018-02-27,20,2018,2,27,1,0,68,0,0,0,0,0,0,0,0,0,0
2018-02-28,20,2018,2,28,1,0,69,0,0,0,0,0,0,0,0,0,0
2018-03-01,20,2018,3,1,1,0,613,0,0,0,0,0,0,0,0,0,0
2018-03-02,0,2018,3,2,1,0,614,0,0,0,0,0,0,0,0,0,0
2018-03-03,20,2018,3,3,0,1,615,0,0,0,0,0,0,0,0,0,0
2018-03-04,0,2018,3,4,0,1,616,0,0,0,0,0,0,0,0,0,0
2018-03-05,0,2018,3,5,1,0,617,0,0,0,0,0,0,0,0,0,0
